Event,Timestamp,Width,Intensity,Stage x Position,Material Thickness
43301,4330.119,25.3,15000.0,266.0,4.0
43302,4330.219,24.0,13800.0,266.0,4.0
43303,4330.319,23.7,15000.0,266.0,4.0
43304,4330.419,23.5,14900.0,266.0,4.0
43305,4330.519,21.8,15500.0,266.0,4.0
43306,4330.618,23.9,14300.0,266.0,4.0
43307,4330.718,23.8,13500.0,266.0,4.0
43308,4330.818,22.8,17100.0,266.0,4.0
43309,4330.918,23.0,15100.0,0.0,0.0
43310,4331.018,22.5,14400.0,0.0,0.0
43311,4331.118,22.9,16300.0,0.0,0.0
43312,4331.218,23.0,13300.0,0.0,0.0
43313,4331.318,22.8,14400.0,0.0,0.0
43314,4331.418,23.3,14600.0,266.0,4.0
43315,4331.518,25.0,13200.0,266.0,4.0
43316,4331.618,24.3,13900.0,266.0,4.0
43317,4331.718,22.4,13900.0,266.0,4.0
43318,4331.818,21.5,16700.0,266.0,4.0
43319,4331.918,21.3,13800.0,266.0,4.0
43320,4332.018,22.8,13500.0,266.0,4.0
43321,4332.118,23.1,15600.0,266.0,4.0
43322,4332.218,21.7,16100.0,266.0,4.0
43323,4332.318,22.4,13900.0,266.0,4.0
43324,4332.418,22.7,13200.0,266.0,4.0
43325,4332.518,23.0,14900.0,0.0,0.0
43326,4332.618,24.7,12600.0,0.0,0.0
43327,4332.718,23.0,14700.0,0.0,0.0
43328,4332.818,23.6,12800.0,0.0,0.0
43329,4332.918,25.5,15400.0,0.0,0.0
43330,4333.018,23.2,14400.0,0.0,0.0
43331,4333.118,21.8,16600.0,266.0,4.0
43332,4333.218,24.1,14500.0,266.0,4.0
43333,4333.318,21.4,14800.0,266.0,4.0
43334,4333.418,25.2,15400.0,0.0,0.0
43335,4333.518,24.1,15500.0,0.0,0.0
43336,4333.618,23.1,15100.0,0.0,0.0
43337,4333.718,22.4,15900.0,266.0,4.0
43338,4333.818,21.5,14800.0,266.0,4.0
43339,4333.918,22.9,16200.0,266.0,4.0
43340,4334.018,21.0,14500.0,266.0,4.0
43341,4334.118,23.0,16200.0,266.0,4.0
43342,4334.218,22.8,15700.0,266.0,4.0
43343,4334.318,22.6,14200.0,266.0,4.0
43344,4334.418,24.6,14200.0,266.0,4.0
43345,4334.518,22.7,15200.0,0.0,0.0
43346,4334.618,22.9,14300.0,0.0,0.0
43347,4334.718,22.1,12800.0,0.0,0.0
43348,4334.818,22.0,14000.0,266.0,4.0
43349,4334.918,22.7,14900.0,266.0,4.0
43350,4335.019,25.1,14100.0,266.0,4.0
43351,4335.119,22.1,16500.0,266.0,4.0
43352,4335.219,23.5,15000.0,266.0,4.0
43353,4335.319,24.1,16300.0,266.0,4.0
43354,4335.419,23.7,16300.0,266.0,4.0
43355,4335.519,22.2,15200.0,266.0,4.0
43356,4335.619,23.6,15600.0,266.0,4.0
43357,4335.719,22.4,16300.0,266.0,4.0
43358,4335.819,22.1,14400.0,0.0,0.0
43359,4335.919,22.1,14200.0,0.0,0.0
43360,4336.019,22.3,14600.0,0.0,0.0
43361,4336.119,22.9,16800.0,266.0,4.0
43362,4336.219,22.6,16200.0,266.0,4.0
43363,4336.319,24.2,17300.0,266.0,4.0
43364,4336.419,21.9,15400.0,266.0,4.0
43365,4336.519,23.7,15300.0,266.0,4.0
43366,4336.619,23.4,15100.0,266.0,4.0
43367,4336.719,21.8,14500.0,266.0,4.0
43368,4336.819,23.5,14600.0,266.0,4.0
43369,4336.919,24.0,14600.0,266.0,4.0
43370,4337.019,24.3,16400.0,266.0,4.0
43371,4337.119,23.6,12900.0,266.0,4.0
43372,4337.219,23.5,16500.0,266.0,4.0
43373,4337.319,23.0,13600.0,266.0,4.0
43374,4337.419,21.8,17400.0,266.0,4.0
43375,4337.519,22.7,13900.0,0.0,0.0
43376,4337.619,23.9,15700.0,0.0,0.0
43377,4337.719,21.9,14200.0,0.0,0.0
43378,4337.819,22.8,15800.0,266.0,4.0
43379,4337.919,22.9,16000.0,266.0,4.0
43380,4338.019,21.1,15500.0,266.0,4.0
43381,4338.119,23.2,15500.0,266.0,4.0
43382,4338.219,23.5,14200.0,266.0,4.0
43383,4338.319,23.0,16300.0,266.0,4.0
43384,4338.419,22.7,14200.0,266.0,4.0
43385,4338.519,23.2,14900.0,266.0,4.0
43386,4338.619,24.0,14200.0,266.0,4.0
43387,4338.719,22.5,14900.0,266.0,4.0
43388,4338.819,23.4,15400.0,0.0,0.0
43389,4338.919,22.9,15800.0,0.0,0.0
43390,4339.019,21.8,15800.0,266.0,4.0
43391,4339.119,24.6,15900.0,266.0,4.0
43392,4339.219,23.7,16500.0,266.0,4.0
43393,4339.319,23.5,15000.0,266.0,4.0
43394,4339.419,20.8,14900.0,266.0,4.0
43395,4339.519,24.3,13800.0,0.0,0.0
43396,4339.619,22.1,14100.0,0.0,0.0
43397,4339.719,23.9,15200.0,0.0,0.0
43398,4339.819,21.2,15100.0,266.0,4.0
43399,4339.919,22.7,14700.0,266.0,4.0
43400,4340.019,23.8,15800.0,266.0,4.0
43401,4340.119,23.5,14700.0,266.0,4.0
43402,4340.219,22.9,15200.0,0.0,0.0
43403,4340.319,24.8,15500.0,0.0,0.0
43404,4340.419,23.9,14700.0,0.0,0.0
43405,4340.519,24.4,15200.0,0.0,0.0
43406,4340.619,23.2,16900.0,266.0,4.0
43407,4340.719,23.8,16300.0,266.0,4.0
43408,4340.819,22.8,14100.0,266.0,4.0
43409,4340.919,23.7,15600.0,266.0,4.0
43410,4341.019,22.1,15800.0,266.0,4.0
43411,4341.119,22.9,15100.0,266.0,4.0
43412,4341.219,22.4,17500.0,266.0,4.0
43413,4341.319,22.9,15200.0,266.0,4.0
43414,4341.419,23.3,15500.0,0.0,0.0
43415,4341.519,24.6,15100.0,0.0,0.0
43416,4341.619,23.2,15900.0,266.0,4.0
43417,4341.719,22.6,13800.0,266.0,4.0
43418,4341.819,23.0,14900.0,266.0,4.0
43419,4341.919,22.9,14100.0,266.0,4.0
43420,4342.019,21.3,16600.0,266.0,4.0
43421,4342.119,22.7,17600.0,266.0,4.0
43422,4342.219,22.4,14900.0,266.0,4.0
43423,4342.319,22.6,16000.0,266.0,4.0
43424,4342.419,22.6,14300.0,266.0,4.0
43425,4342.519,24.9,13700.0,266.0,4.0
43426,4342.619,23.8,14900.0,0.0,0.0
43427,4342.719,23.0,15100.0,0.0,0.0
43428,4342.818,21.8,14200.0,266.0,4.0
43429,4342.918,22.8,15400.0,266.0,4.0
43430,4343.018,22.6,16200.0,266.0,4.0
43431,4343.118,23.1,14200.0,266.0,4.0
43432,4343.218,23.3,14500.0,0.0,0.0
43433,4343.318,22.2,15000.0,0.0,0.0
43434,4343.418,24.1,14700.0,266.0,4.0
43435,4343.518,22.3,15300.0,266.0,4.0
43436,4343.618,22.9,15600.0,266.0,4.0
43437,4343.718,22.3,14900.0,266.0,4.0
43438,4343.818,22.4,15600.0,0.0,0.0
43439,4343.918,22.1,16000.0,0.0,0.0
43440,4344.018,21.2,14900.0,0.0,0.0
43441,4344.118,22.8,17400.0,266.0,4.0
43442,4344.218,22.2,17100.0,266.0,4.0
43443,4344.318,23.5,15100.0,266.0,4.0
43444,4344.418,22.8,14000.0,266.0,4.0
43445,4344.518,23.6,17300.0,0.0,0.0
43446,4344.618,22.0,14200.0,0.0,0.0
43447,4344.718,22.4,14800.0,0.0,0.0
43448,4344.818,23.8,15200.0,0.0,0.0
43449,4344.918,23.7,15000.0,266.0,4.0
43450,4345.018,22.5,13700.0,266.0,4.0
43451,4345.118,23.3,15600.0,266.0,4.0
43452,4345.218,24.1,13600.0,266.0,4.0
43453,4345.318,23.0,15100.0,266.0,4.0
43454,4345.418,23.1,15300.0,266.0,4.0
43455,4345.518,21.6,13400.0,266.0,4.0
43456,4345.618,22.4,16400.0,266.0,4.0
43457,4345.718,22.9,15700.0,266.0,4.0
43458,4345.818,21.8,15300.0,266.0,4.0
43459,4345.918,23.1,14200.0,266.0,4.0
43460,4346.018,23.4,13600.0,266.0,4.0
43461,4346.118,22.8,15300.0,266.0,4.0
43462,4346.218,21.8,15800.0,266.0,4.0
43463,4346.318,23.3,12900.0,266.0,4.0
43464,4346.418,25.9,12800.0,266.0,4.0
43465,4346.518,22.5,15400.0,266.0,4.0
43466,4346.618,23.1,14700.0,266.0,4.0
43467,4346.718,21.8,16200.0,266.0,4.0
43468,4346.818,22.8,13800.0,266.0,4.0
43469,4346.918,21.0,14900.0,266.0,4.0
43470,4347.018,22.4,14900.0,266.0,4.0
43471,4347.118,23.2,13900.0,266.0,4.0
43472,4347.218,23.6,14800.0,266.0,4.0
43473,4347.318,23.2,16600.0,0.0,0.0
43474,4347.418,23.0,15700.0,0.0,0.0
43475,4347.518,23.3,17300.0,0.0,0.0
43476,4347.618,22.6,14200.0,266.0,4.0
43477,4347.718,24.2,14800.0,266.0,4.0
43478,4347.818,21.6,17300.0,266.0,4.0
43479,4347.918,24.0,12800.0,266.0,4.0
43480,4348.018,23.7,13800.0,0.0,0.0
43481,4348.118,23.1,14700.0,0.0,0.0
43482,4348.218,22.4,15900.0,266.0,4.0
43483,4348.318,23.8,14900.0,266.0,4.0
43484,4348.418,22.4,15900.0,266.0,4.0
43485,4348.518,23.8,15000.0,266.0,4.0
43486,4348.618,22.1,16500.0,266.0,4.0
43487,4348.718,21.6,15000.0,266.0,4.0
43488,4348.818,24.3,14900.0,266.0,4.0
43489,4348.918,22.1,16800.0,0.0,0.0
43490,4349.018,22.3,16100.0,0.0,0.0
43491,4349.118,24.8,14700.0,266.0,4.0
43492,4349.218,24.9,13900.0,266.0,4.0
43493,4349.318,21.8,14800.0,0.0,0.0
43494,4349.418,23.7,16200.0,0.0,0.0
43495,4349.518,23.4,14500.0,266.0,4.0
43496,4349.619,23.3,16000.0,266.0,4.0
43497,4349.719,24.3,15900.0,266.0,4.0
43498,4349.819,23.6,15700.0,266.0,4.0
43499,4349.919,22.5,14900.0,266.0,4.0
43500,4350.019,23.0,14400.0,0.0,0.0
43501,4350.119,23.2,15200.0,0.0,0.0
43502,4350.219,24.2,15900.0,266.0,4.0
43503,4350.319,22.6,13200.0,266.0,4.0
43504,4350.419,21.6,13400.0,266.0,4.0
43505,4350.519,24.5,16000.0,266.0,4.0
43506,4350.619,22.1,14900.0,266.0,4.0
43507,4350.719,23.3,15400.0,266.0,4.0
43508,4350.819,21.9,15300.0,266.0,4.0
43509,4350.919,23.4,14400.0,266.0,4.0
43510,4351.019,22.2,14000.0,266.0,4.0
43511,4351.119,25.8,13400.0,266.0,4.0
43512,4351.219,22.2,12300.0,0.0,0.0
43513,4351.319,22.4,16600.0,0.0,0.0
43514,4351.419,23.5,13000.0,0.0,0.0
43515,4351.519,23.5,13900.0,266.0,4.0
43516,4351.619,23.3,15400.0,266.0,4.0
43517,4351.719,23.3,15100.0,266.0,4.0
43518,4351.819,22.9,15600.0,266.0,4.0
43519,4351.919,23.0,14500.0,266.0,4.0
43520,4352.019,21.3,16800.0,266.0,4.0
43521,4352.119,22.3,14300.0,266.0,4.0
43522,4352.219,23.4,14600.0,266.0,4.0
43523,4352.319,22.9,14400.0,266.0,4.0
43524,4352.419,23.0,15300.0,266.0,4.0
43525,4352.519,25.7,13300.0,266.0,4.0
43526,4352.619,22.6,15600.0,266.0,4.0
43527,4352.719,23.3,16300.0,0.0,0.0
43528,4352.819,22.2,16400.0,0.0,0.0
43529,4352.919,22.5,14700.0,0.0,0.0
43530,4353.019,23.4,14500.0,266.0,4.0
43531,4353.119,24.3,14100.0,266.0,4.0
43532,4353.219,22.7,14200.0,266.0,4.0
43533,4353.319,22.5,15200.0,266.0,4.0
43534,4353.419,23.9,15300.0,266.0,4.0
43535,4353.519,21.7,15200.0,266.0,4.0
43536,4353.619,24.3,14700.0,266.0,4.0
43537,4353.719,24.5,14900.0,0.0,0.0
43538,4353.819,24.3,14600.0,0.0,0.0
43539,4353.919,24.0,14400.0,0.0,0.0
43540,4354.019,24.0,13900.0,0.0,0.0
43541,4354.119,23.7,14100.0,266.0,4.0
43542,4354.219,23.8,17200.0,266.0,4.0
43543,4354.319,22.3,14600.0,266.0,4.0
43544,4354.419,23.1,13000.0,266.0,4.0
43545,4354.519,23.3,14500.0,266.0,4.0
43546,4354.619,22.7,14800.0,266.0,4.0
43547,4354.719,24.1,15400.0,266.0,4.0
43548,4354.819,23.0,14300.0,266.0,4.0
43549,4354.919,23.6,15100.0,266.0,4.0
43550,4355.018,24.4,13200.0,266.0,4.0
43551,4355.118,21.5,14500.0,266.0,4.0
43552,4355.218,22.6,14600.0,266.0,4.0
43553,4355.318,23.1,15200.0,266.0,4.0
43554,4355.418,23.2,13200.0,266.0,4.0
43555,4355.518,22.5,14200.0,266.0,4.0
43556,4355.618,22.3,15800.0,266.0,4.0
43557,4355.718,22.8,15100.0,266.0,4.0
43558,4355.818,24.6,13600.0,266.0,4.0
43559,4355.918,23.6,14600.0,266.0,4.0
43560,4356.018,21.7,14900.0,266.0,4.0
43561,4356.118,23.3,12100.0,266.0,4.0
43562,4356.218,22.6,14500.0,266.0,4.0
43563,4356.318,22.6,15400.0,266.0,4.0
43564,4356.418,23.5,14500.0,266.0,4.0
43565,4356.518,22.2,14200.0,266.0,4.0
43566,4356.618,22.2,14800.0,266.0,4.0
43567,4356.718,22.8,15300.0,266.0,4.0
43568,4356.818,23.0,15100.0,0.0,0.0
43569,4356.918,22.4,15200.0,0.0,0.0
43570,4357.018,22.6,13400.0,266.0,4.0
43571,4357.118,23.7,15400.0,266.0,4.0
43572,4357.218,21.6,14800.0,266.0,4.0
43573,4357.318,23.5,14700.0,266.0,4.0
43574,4357.418,22.3,15300.0,266.0,4.0
43575,4357.518,23.2,13700.0,266.0,4.0
43576,4357.618,23.6,15000.0,266.0,4.0
43577,4357.718,22.5,14300.0,266.0,4.0
43578,4357.818,22.9,15300.0,0.0,0.0
43579,4357.918,23.5,15400.0,0.0,0.0
43580,4358.018,22.6,15400.0,266.0,4.0
43581,4358.118,22.8,15400.0,266.0,4.0
43582,4358.218,24.2,15000.0,266.0,4.0
43583,4358.318,24.1,15700.0,266.0,4.0
43584,4358.418,23.4,14500.0,266.0,4.0
43585,4358.518,23.5,14100.0,266.0,4.0
43586,4358.618,23.7,14800.0,266.0,4.0
43587,4358.718,24.4,15200.0,266.0,4.0
43588,4358.818,21.9,13700.0,266.0,4.0
43589,4358.918,23.2,16500.0,266.0,4.0
43590,4359.018,23.3,17000.0,0.0,0.0
43591,4359.118,23.8,13200.0,0.0,0.0
43592,4359.218,24.7,14200.0,0.0,0.0
43593,4359.318,23.1,13600.0,266.0,4.0
43594,4359.418,24.8,14500.0,266.0,4.0
43595,4359.518,23.1,13600.0,266.0,4.0
43596,4359.618,23.1,15200.0,266.0,4.0
43597,4359.718,24.2,15900.0,266.0,4.0
43598,4359.818,22.9,15500.0,266.0,4.0
43599,4359.918,25.5,14900.0,266.0,4.0
43600,4360.018,23.9,15100.0,266.0,4.0
43601,4360.118,24.5,15400.0,266.0,4.0
43602,4360.218,23.4,16400.0,266.0,4.0
43603,4360.318,23.2,16500.0,0.0,0.0
43604,4360.418,23.2,13900.0,0.0,0.0
43605,4360.518,22.5,14800.0,266.0,4.0
43606,4360.618,22.3,16300.0,266.0,4.0
43607,4360.718,22.2,15700.0,266.0,4.0
43608,4360.818,22.4,15000.0,266.0,4.0
43609,4360.918,23.2,14300.0,266.0,4.0
43610,4361.018,23.5,14000.0,266.0,4.0
43611,4361.118,23.4,14500.0,266.0,4.0
43612,4361.218,24.0,14600.0,266.0,4.0
43613,4361.318,20.7,16700.0,266.0,4.0
43614,4361.418,22.5,12800.0,266.0,4.0
43615,4361.518,24.3,14300.0,266.0,4.0
43616,4361.618,22.8,15400.0,266.0,4.0
43617,4361.718,24.2,14700.0,0.0,0.0
43618,4361.818,24.0,14700.0,0.0,0.0
43619,4361.918,22.7,13800.0,266.0,4.0
43620,4362.018,22.6,14600.0,266.0,4.0
43621,4362.118,22.4,15900.0,266.0,4.0
43622,4362.218,22.7,14500.0,266.0,4.0
43623,4362.318,23.1,13700.0,266.0,4.0
43624,4362.418,23.9,16000.0,266.0,4.0
43625,4362.518,23.7,15600.0,0.0,0.0
43626,4362.618,24.2,14600.0,0.0,0.0
43627,4362.718,22.8,14900.0,0.0,0.0
43628,4362.818,21.6,16200.0,0.0,0.0
43629,4362.918,22.2,13900.0,266.0,4.0
43630,4363.018,23.8,14400.0,266.0,4.0
43631,4363.118,22.8,15600.0,266.0,4.0
43632,4363.218,21.1,15100.0,266.0,4.0
43633,4363.318,23.1,16100.0,266.0,4.0
43634,4363.418,22.8,17800.0,0.0,0.0
43635,4363.518,24.4,12300.0,0.0,0.0
43636,4363.618,21.4,14600.0,0.0,0.0
43637,4363.718,24.7,14300.0,266.0,4.0
43638,4363.818,21.9,15500.0,266.0,4.0
43639,4363.918,24.5,13500.0,266.0,4.0
43640,4364.018,22.5,14500.0,266.0,4.0
43641,4364.118,22.3,14300.0,266.0,4.0
43642,4364.218,23.7,16600.0,0.0,0.0
43643,4364.319,21.8,15700.0,0.0,0.0
43644,4364.419,24.2,14100.0,0.0,0.0
43645,4364.519,23.5,13200.0,0.0,0.0
43646,4364.619,22.9,15300.0,266.0,4.0
43647,4364.719,23.0,16300.0,266.0,4.0
43648,4364.819,22.4,14500.0,266.0,4.0
43649,4364.919,21.8,14700.0,266.0,4.0
43650,4365.019,23.3,15300.0,266.0,4.0
43651,4365.119,22.7,15500.0,266.0,4.0
43652,4365.219,21.8,14600.0,266.0,4.0
43653,4365.319,23.1,13600.0,266.0,4.0
43654,4365.419,22.9,15900.0,266.0,4.0
43655,4365.519,24.6,14700.0,266.0,4.0
43656,4365.619,21.9,15500.0,266.0,4.0
43657,4365.719,25.3,14100.0,266.0,4.0
43658,4365.819,23.4,14900.0,266.0,4.0
43659,4365.919,22.9,14500.0,0.0,0.0
43660,4366.019,22.3,14200.0,0.0,0.0
43661,4366.119,23.1,15500.0,266.0,4.0
43662,4366.219,24.0,15400.0,266.0,4.0
43663,4366.319,22.5,15500.0,266.0,4.0
43664,4366.419,23.0,15300.0,266.0,4.0
43665,4366.519,23.0,15600.0,266.0,4.0
43666,4366.619,24.1,15100.0,266.0,4.0
43667,4366.719,23.7,14900.0,266.0,4.0
43668,4366.819,22.2,16200.0,266.0,4.0
43669,4366.919,22.6,16000.0,266.0,4.0
43670,4367.019,21.9,16200.0,266.0,4.0
43671,4367.119,21.2,15700.0,266.0,4.0
43672,4367.218,23.2,16500.0,0.0,0.0
43673,4367.318,23.2,16700.0,0.0,0.0
43674,4367.418,23.6,18300.0,0.0,0.0
43675,4367.518,22.7,15600.0,0.0,0.0
43676,4367.618,23.0,15500.0,266.0,4.0
43677,4367.718,22.4,14800.0,266.0,4.0
43678,4367.818,21.7,14800.0,266.0,4.0
43679,4367.918,21.4,15700.0,266.0,4.0
43680,4368.018,23.6,15200.0,266.0,4.0
43681,4368.118,22.6,14700.0,266.0,4.0
43682,4368.218,22.7,15600.0,266.0,4.0
43683,4368.318,23.6,13700.0,266.0,4.0
43684,4368.418,23.0,15900.0,266.0,4.0
43685,4368.518,22.7,16500.0,266.0,4.0
43686,4368.618,22.7,14800.0,266.0,4.0
43687,4368.718,24.0,13600.0,266.0,4.0
43688,4368.818,23.8,14500.0,266.0,4.0
43689,4368.918,23.3,16200.0,266.0,4.0
43690,4369.018,23.7,14800.0,266.0,4.0
43691,4369.118,24.0,15000.0,266.0,4.0
43692,4369.218,22.5,15500.0,266.0,4.0
43693,4369.318,23.8,15600.0,0.0,0.0
43694,4369.418,22.9,14800.0,0.0,0.0
43695,4369.518,21.8,16900.0,266.0,4.0
43696,4369.618,24.1,15200.0,266.0,4.0
43697,4369.718,22.3,15500.0,266.0,4.0
43698,4369.818,22.9,14800.0,0.0,0.0
43699,4369.918,23.1,14900.0,0.0,0.0
43700,4370.018,22.9,17000.0,266.0,4.0
43701,4370.118,21.7,15300.0,266.0,4.0
43702,4370.218,23.7,15400.0,266.0,4.0
43703,4370.318,23.7,12800.0,266.0,4.0
43704,4370.418,24.1,14400.0,266.0,4.0
43705,4370.518,22.9,15600.0,266.0,4.0
43706,4370.618,23.0,16400.0,266.0,4.0
43707,4370.718,22.8,14200.0,266.0,4.0
43708,4370.818,23.2,15100.0,266.0,4.0
43709,4370.918,22.7,16000.0,0.0,0.0
43710,4371.018,22.8,13300.0,0.0,0.0
43711,4371.118,22.6,14600.0,0.0,0.0
43712,4371.218,23.4,16400.0,266.0,4.0
43713,4371.318,22.0,13800.0,266.0,4.0
43714,4371.418,23.6,15000.0,266.0,4.0
43715,4371.518,24.3,13800.0,266.0,4.0
43716,4371.618,21.4,17400.0,266.0,4.0
43717,4371.718,23.3,14500.0,266.0,4.0
43718,4371.818,22.9,15200.0,266.0,4.0
43719,4371.918,22.6,14500.0,266.0,4.0
43720,4372.018,22.7,15100.0,266.0,4.0
43721,4372.118,22.0,15600.0,266.0,4.0
43722,4372.218,23.0,16100.0,0.0,0.0
43723,4372.318,23.4,14500.0,0.0,0.0
43724,4372.418,23.4,14300.0,0.0,0.0
43725,4372.518,24.2,15900.0,266.0,4.0
43726,4372.618,23.2,15000.0,266.0,4.0
43727,4372.718,22.7,15300.0,266.0,4.0
43728,4372.818,22.4,13400.0,266.0,4.0
43729,4372.918,23.2,14000.0,266.0,4.0
43730,4373.018,22.0,14900.0,266.0,4.0
43731,4373.118,23.5,15000.0,266.0,4.0
43732,4373.218,25.0,13600.0,266.0,4.0
43733,4373.318,21.9,14300.0,266.0,4.0
43734,4373.418,21.8,17100.0,266.0,4.0
43735,4373.518,23.2,13900.0,266.0,4.0
43736,4373.618,21.7,17100.0,266.0,4.0
43737,4373.718,23.5,15500.0,266.0,4.0
43738,4373.818,23.5,13900.0,266.0,4.0
43739,4373.918,22.1,16300.0,266.0,4.0
43740,4374.018,23.2,15300.0,0.0,0.0
43741,4374.118,21.9,17200.0,0.0,0.0
43742,4374.218,23.6,14700.0,266.0,4.0
43743,4374.318,23.0,14600.0,266.0,4.0
43744,4374.418,23.3,15100.0,266.0,4.0
43745,4374.518,24.2,14600.0,266.0,4.0
43746,4374.618,23.2,14000.0,266.0,4.0
43747,4374.718,23.1,13500.0,266.0,4.0
43748,4374.818,23.8,14400.0,266.0,4.0
43749,4374.918,23.7,15100.0,0.0,0.0
43750,4375.018,22.1,15100.0,0.0,0.0
43751,4375.118,22.8,14700.0,0.0,0.0
43752,4375.218,22.7,13900.0,0.0,0.0
43753,4375.318,23.0,14900.0,0.0,0.0
43754,4375.418,22.5,13600.0,266.0,4.0
43755,4375.518,22.6,15100.0,266.0,4.0
43756,4375.618,24.0,13100.0,266.0,4.0
43757,4375.718,22.3,14900.0,266.0,4.0
43758,4375.818,22.9,13600.0,266.0,4.0
43759,4375.918,23.1,15400.0,266.0,4.0
43760,4376.018,22.2,15400.0,266.0,4.0
43761,4376.118,22.0,14900.0,266.0,4.0
43762,4376.218,23.5,15500.0,266.0,4.0
43763,4376.318,22.7,14000.0,266.0,4.0
43764,4376.418,24.3,13600.0,266.0,4.0
43765,4376.518,23.8,15900.0,266.0,4.0
43766,4376.618,23.6,15300.0,266.0,4.0
43767,4376.718,22.7,13400.0,266.0,4.0
43768,4376.818,21.9,15400.0,266.0,4.0
43769,4376.918,24.7,14200.0,266.0,4.0
43770,4377.018,23.4,13900.0,266.0,4.0
43771,4377.118,23.2,14500.0,266.0,4.0
43772,4377.218,23.4,13100.0,266.0,4.0
43773,4377.318,21.8,15100.0,266.0,4.0
43774,4377.418,24.2,14300.0,266.0,4.0
43775,4377.518,22.3,16100.0,266.0,4.0
43776,4377.618,23.5,16000.0,266.0,4.0
43777,4377.718,25.5,13400.0,266.0,4.0
43778,4377.818,24.4,14200.0,266.0,4.0
43779,4377.918,22.7,16800.0,266.0,4.0
43780,4378.018,26.2,15800.0,266.0,4.0
43781,4378.118,20.7,15100.0,266.0,4.0
43782,4378.218,22.9,15900.0,0.0,0.0
43783,4378.318,22.7,15600.0,0.0,0.0
43784,4378.418,22.7,15300.0,0.0,0.0
43785,4378.518,23.1,15900.0,0.0,0.0
43786,4378.618,23.7,16500.0,0.0,0.0
43787,4378.718,22.7,16700.0,266.0,4.0
43788,4378.818,22.4,14300.0,266.0,4.0
43789,4378.919,24.0,15700.0,0.0,0.0
43790,4379.019,24.2,14900.0,0.0,0.0
43791,4379.119,24.2,13900.0,0.0,0.0
43792,4379.219,22.9,16800.0,266.0,4.0
43793,4379.319,23.8,16000.0,266.0,4.0
43794,4379.419,22.7,16000.0,266.0,4.0
43795,4379.518,21.3,13800.0,266.0,4.0
43796,4379.618,24.8,15800.0,266.0,4.0
43797,4379.718,22.8,15900.0,266.0,4.0
43798,4379.818,22.2,14200.0,266.0,4.0
43799,4379.918,21.9,14700.0,266.0,4.0
43800,4380.018,23.2,14800.0,266.0,4.0
43801,4380.118,23.0,14800.0,266.0,4.0
43802,4380.218,21.4,14900.0,266.0,4.0
43803,4380.318,22.3,15700.0,266.0,4.0
43804,4380.418,21.0,13400.0,266.0,4.0
43805,4380.518,21.9,16100.0,266.0,4.0
43806,4380.618,21.8,14400.0,266.0,4.0
43807,4380.718,22.4,16500.0,266.0,4.0
43808,4380.818,24.4,13500.0,266.0,4.0
43809,4380.918,22.7,14800.0,0.0,0.0
43810,4381.018,23.4,15800.0,0.0,0.0
43811,4381.118,23.4,16100.0,266.0,4.0
43812,4381.218,23.6,13500.0,0.0,0.0
43813,4381.318,22.8,14000.0,0.0,0.0
43814,4381.418,23.8,15200.0,0.0,0.0
43815,4381.518,23.1,14200.0,266.0,4.0
43816,4381.618,23.3,14400.0,0.0,0.0
43817,4381.718,22.9,15000.0,0.0,0.0
43818,4381.818,21.7,15500.0,266.0,4.0
43819,4381.918,24.7,13500.0,266.0,4.0
43820,4382.018,23.8,15500.0,266.0,4.0
43821,4382.118,22.3,14300.0,266.0,4.0
43822,4382.218,21.9,12800.0,266.0,4.0
43823,4382.318,23.4,14600.0,266.0,4.0
43824,4382.418,23.0,13300.0,266.0,4.0
43825,4382.518,22.9,14400.0,266.0,4.0
43826,4382.618,22.6,14800.0,266.0,4.0
43827,4382.718,23.3,15100.0,266.0,4.0
43828,4382.818,23.6,13600.0,0.0,0.0
43829,4382.918,23.2,14400.0,0.0,0.0
43830,4383.018,23.6,14000.0,0.0,0.0
43831,4383.118,21.8,16000.0,0.0,0.0
43832,4383.218,22.3,15000.0,266.0,4.0
43833,4383.318,23.7,12800.0,266.0,4.0
43834,4383.418,23.7,13400.0,266.0,4.0
43835,4383.518,23.5,16200.0,266.0,4.0
43836,4383.618,22.9,14300.0,266.0,4.0
43837,4383.718,23.0,15400.0,266.0,4.0
43838,4383.818,23.6,14400.0,266.0,4.0
43839,4383.918,24.1,14000.0,266.0,4.0
43840,4384.018,22.6,15800.0,266.0,4.0
43841,4384.118,22.6,13400.0,266.0,4.0
43842,4384.218,23.2,15200.0,266.0,4.0
43843,4384.318,21.9,15900.0,266.0,4.0
43844,4384.418,22.1,15900.0,0.0,0.0
43845,4384.518,21.9,15100.0,0.0,0.0
43846,4384.618,22.8,14400.0,266.0,4.0
43847,4384.718,22.0,15500.0,266.0,4.0
43848,4384.818,21.7,15800.0,266.0,4.0
43849,4384.918,23.4,15300.0,266.0,4.0
43850,4385.018,23.9,13900.0,266.0,4.0
43851,4385.118,22.0,15100.0,266.0,4.0
43852,4385.218,22.0,14500.0,266.0,4.0
43853,4385.318,22.8,15000.0,266.0,4.0
43854,4385.418,22.3,15200.0,266.0,4.0
43855,4385.518,20.9,14400.0,266.0,4.0
43856,4385.618,23.1,13900.0,266.0,4.0
43857,4385.718,23.3,15000.0,266.0,4.0
43858,4385.818,22.2,14200.0,266.0,4.0
